 31/12/2015 3:47:40 PM,0,700,1,2,2,183.03,8.62875,314.3553,2.81921,2,1,1,2,1,2,1,19.94686,2.202351,796.871,1,2,1,1,1,2,148.8032,146.0651,1.721975,813.8682,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.731864,1.279621,0.7347566,0.3065689,2,1,249.263,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:41 PM,0,700,1,2,2,183.03,8.62875,314.3553,2.81921,2,1,1,2,1,2,1,19.94686,2.202351,796.871,1,2,1,1,1,2,148.8032,146.0651,1.721975,813.8682,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.731864,1.279621,0.7347566,0.3065689,2,1,249.263,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:42 PM,0,700,1,2,2,183.03,8.618816,315.637,2.822029,2,1,1,2,1,2,1,20.02689,2.202351,796.5105,1,2,1,1,1,2,148.8032,146.0651,1.721975,814.022,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.731864,1.265787,0.7333483,0.3065689,2,1,249.263,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:43 PM,0,700,1,2,2,182.4212,8.609203,316.8418,2.823055,2,1,1,2,1,2,1,20.02689,2.202351,796.7108,1,2,1,1,1,2,148.8032,146.0651,1.719284,814.445,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.731864,1.25554,0.732068,0.3065689,2,1,249.1509,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:44 PM,0,700,1,2,2,182.0367,8.604076,317.8929,2.824977,2,1,1,2,1,2,1,20.02689,2.202351,796.3503,1,2,1,1,1,2,148.8032,146.0651,1.719284,814.445,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.728788,1.268861,0.732068,0.3065689,2,1,249.1509,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:45 PM,0,700,1,2,2,181.5881,8.597027,318.8926,2.826258,2,1,1,2,1,2,1,20.02689,2.202351,796.4705,1,2,1,1,1,2,148.8032,146.0651,1.719284,814.6757,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.728659,1.288203,0.732068,0.3065689,2,1,249.1509,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:46 PM,0,700,1,2,2,181.3958,8.591579,319.6873,2.826258,2,1,1,2,1,2,1,20.02689,2.200429,796.5105,1,2,1,1,1,2,148.8032,146.0651,1.719284,814.5604,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.7293,1.306136,0.732068,0.3065689,2,1,249.1509,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:47 PM,0,700,1,2,2,181.2997,8.585812,320.3025,2.825618,2,1,1,2,1,2,1,20.00448,2.198764,796.15,1,2,1,1,1,2,148.8032,146.0651,1.719284,814.868,1,2,1,1,2,7.827672,137.4263,262.657,14.84235,1.729941,1.311131,0.732068,0.3065689,2,1,249.1509,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:48 PM,0,700,1,2,2,181.2035,8.582287,320.7639,2.823183,2,1,1,2,1,2,1,20.00448,2.197354,796.11,1,2,1,1,1,2,148.8032,146.0651,1.719284,814.7526,1,2,1,1,2,7.827672,137.4263,262.657,14.57319,1.73071,1.297041,0.732068,0.3065689,2,1,249.1509,0.9771569,187.6923,0,1,1,1,Attack
 31/12/2015 3:47:49 PM,0,700,1,2,2,181.2035,8.580044,321.0203,2.822029,2,1,1,2,1,2,1,20.12293,2.197354,796.0699,1,2,1,1,1,2,148.8032,146.0651,1.718515,815.0602,1,2,1,1,2,7.827672,137.4263,262.657,14.57319,1.731864,1.292174,0.732068,0.3065689,2,1,249.1509,0.9771569,187.5961,0,1,1,1,Attack
