 30/12/2015 1:42:34 AM,2.607373,510.9139,2,2,1,234.395,8.4429,332.5814,2.441162,2,1,1,2,1,2,1,45,0.01665439,939.1823,1,2,1,1,1,1,148.808,152.4481,1.710826,901.6919,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.724173,1.28167,0.7351407,0.3082983,2,1,249.279,0.8009483,187.9326,0,1,1,1,Attack
 30/12/2015 1:42:35 AM,2.600967,510.4821,2,2,1,234.395,8.4429,332.5814,2.440265,2,1,1,2,1,2,1,45,0.01217052,940.0635,1,2,1,1,1,1,148.808,152.4481,1.711979,901.3458,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.724173,1.268861,0.7351407,0.3082983,2,1,249.279,0.8009483,187.9326,0,1,1,1,Attack
 30/12/2015 1:42:36 AM,2.590718,509.3045,2,2,1,234.395,8.4429,332.5814,2.440265,2,1,1,2,1,2,1,45,0.01524517,940.0635,1,2,1,1,1,1,148.808,152.4481,1.713004,901.192,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.723148,1.261816,0.7351407,0.3082983,2,1,249.1509,0.8009483,187.9326,0,1,1,1,Attack
 30/12/2015 1:42:37 AM,2.582391,508.912,2,2,1,234.395,8.4429,332.5814,2.440265,2,1,1,2,1,2,1,45,0.01665439,940.2637,1,2,1,1,1,1,148.808,152.4481,1.713004,900.6152,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.721482,1.261688,0.7351407,0.3082983,2,1,249.1509,0.8009483,187.9326,0,1,1,1,Attack
 30/12/2015 1:42:38 AM,2.559331,508.0092,2,2,1,234.395,8.4429,332.5814,2.440521,2,1,1,2,1,2,1,45,0.001152996,940.7844,1,2,1,1,1,1,148.808,152.4481,1.713261,900.1923,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.721482,1.267837,0.7351407,0.3082983,2,1,249.1509,0.8009483,187.9326,0,1,1,1,Attack
 30/12/2015 1:42:39 AM,2.541716,507.6559,2,2,1,234.395,8.440336,332.4789,2.440521,2,1,1,2,1,2,1,45,0.007430419,941.2651,1,2,1,1,1,1,148.808,152.4481,1.713261,900.0385,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.721482,1.267068,0.7351407,0.3082983,2,1,249.1509,0.8009483,187.9326,0,1,1,1,Attack
 30/12/2015 1:42:40 AM,2.525062,507.0279,2,2,1,234.395,8.439375,332.4789,2.443085,2,1,1,2,1,2,1,45,0.01883227,941.4653,1,2,1,1,1,1,148.808,152.4481,1.711466,899.8846,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.721482,1.282183,0.7346286,0.3082983,2,1,249.1509,0.8009483,187.8525,0,1,1,1,Attack
 30/12/2015 1:42:41 AM,2.505525,506.9886,2,2,1,234.395,8.439375,332.4789,2.443085,2,1,1,2,1,2,1,45,0.01883227,941.946,1,2,1,1,1,1,148.808,152.4481,1.711338,899.3463,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.720969,1.282183,0.7346286,0.3082983,2,1,249.1509,0.8009483,187.8525,0,1,1,1,Attack
 30/12/2015 1:42:42 AM,2.492073,506.4783,2,2,1,234.395,8.439375,332.4789,2.443085,2,1,1,2,1,2,1,45,0.01972904,942.7471,1,2,1,1,1,1,148.808,152.4481,1.710313,898.808,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.720969,1.272576,0.7346286,0.3082983,2,1,249.1509,0.8009483,187.8525,0,1,1,1,Attack
 30/12/2015 1:42:43 AM,2.472216,506.7531,2,2,1,234.395,8.439375,332.4789,2.443085,2,1,1,2,1,2,1,45,0.002434103,942.9874,1,2,1,1,1,1,148.808,152.4481,1.710313,898.6926,1,2,1,1,2,7.804922,145.1423,270.5717,13.88106,1.720969,1.263097,0.7346286,0.3082983,2,1,249.1509,0.8009483,187.8525,0,1,1,1,Attack
